time_s,x_true_m,y_true_m,heading_true_rad,x_meas_m,y_meas_m,heading_meas_rad,x_kf_m,y_kf_m,heading_kf_rad,x_ekf_m,y_ekf_m,heading_ekf_rad,steering_angle_rad,goal_distance_m
9.4,66.9247553940441,-5.1509405647639435,0.9144504337788231,66.68899299031912,-5.019081962585684,0.9190290256753055,67.86334238295552,-4.9756157684543645,0.8382544074688223,67.0482378402869,-5.046912858362222,0.8449990459886862,0.13349227587265028,18.403096089230058
9.5,67.53498144299515,-4.358713217860544,0.968166802432707,67.38889585009336,-4.410457351893524,0.9461776279814416,68.5964712283076,-4.171456138374345,0.8935127552617876,67.63462559941541,-4.299415157620265,0.9026455782426961,0.08738065321647319,17.41255211482552
9.600000000000001,68.10179220191522,-3.5348651957275417,1.003208294167953,68.17807345796645,-2.7991192092309634,0.7792250913261753,69.33974476025035,-3.2202063304155275,0.8754710949594706,68.26404661024617,-3.4026139556866606,0.8823471138557011,0.04847656264901534,16.432694375941104
9.700000000000001,68.63939204525732,-2.691665095847007,1.0226141226939562,68.52096691300248,-2.6034088851607837,1.0484444711247267,70.01055049424949,-2.3425184197722255,0.932516083513188,68.78021405098305,-2.58099775497025,0.9433074537829889,0.017237231341342106,15.46371070530712
9.8,69.16052869588253,-1.8381918441424556,1.0295096981867466,68.9745714052219,-2.7165527353817467,1.05813270379916,70.64204334379143,-1.65258106651759,0.9582411691001242,69.2730472397897,-1.926681106167179,0.9767301208513972,-0.0005960156699921799,14.50440497815497
9.9,69.67576781420439,-0.9811453746024899,1.0292712918905202,70.53944292128648,-1.7480760770605586,1.1046545069405003,71.44247541012213,-0.8710607803833087,0.9878849818887279,69.9496940658286,-1.210416464624436,1.0015459792796113,-0.020611603962552582,13.553160385346592
10.0,70.19121124315633,-0.12422176566744647,1.0210254825607787,70.02694863159489,-0.1548839385818701,0.9291427540551354,72.00527107201896,0.04134757691269425,0.9562707645277673,70.40693429657418,-0.3296311479311258,0.9739605543480057,-0.03647587188412127,12.60938095081281
10.100000000000001,70.71370309745514,0.7284225107992341,1.0064286595942686,70.5464750112772,1.3784448081487133,1.0572749214777177,72.56023510147065,1.1257376125683598,0.976516507770973,70.83428245151025,0.698173753014719,0.9935823383906719,-0.059050189831288215,11.671947664682829
10.200000000000001,71.24858474538628,1.5733495033296303,0.9827810915054291,72.11474054809125,2.162055447818477,1.0210986327502702,73.29860418308883,2.1409161410443756,0.9729300536490992,71.50453039303379,1.6551248386147817,0.9809920594887611,-0.06771663597104487,10.740170568877165
10.3,71.80329545181182,2.4053927907713826,0.9556529586973683,72.67526271489572,2.624889370140532,1.0279085579608367,74.00478341553372,3.0385876869559327,0.9608189634943738,72.16110587793771,2.5182808839245268,0.9668286929328014,-0.08933402412304262,9.812315249589053
10.4,72.38037106742249,3.2220835118326474,0.9198239864518758,72.23208559065513,3.2553564197622498,0.8589622764596907,74.50293200653165,3.8153564103579,0.8899304408394855,72.64611967155459,3.3211078927341586,0.9059075200623736,-0.11137134047062203,8.888801076816257
